title	city	hotels	hotels_price
火卖生态村周边酒店	百色	"百色景菲曼商务宾馆, 百色朗东商务酒店, 雅斯特酒店(百色火车站店), 百色润福宾馆福州街分店, 百色恒悦主题宾馆, 百色和义精品酒店, 百色金瑞宾馆, 百色华风商务酒店"	"60, 60, 183, 50, 60, 69, 58, 67"
弄良岑氏墓周边酒店	百色	"百色景菲曼商务宾馆, 百色朗东商务酒店, 雅斯特酒店(百色火车站店), 百色润福宾馆福州街分店, 百色恒悦主题宾馆, 百色和义精品酒店, 百色金瑞宾馆, 百色华风商务酒店"	"60, 60, 183, 50, 60, 69, 58, 67"
凌云茶场周边酒店	百色	"百色景菲曼商务宾馆, 百色朗东商务酒店, 雅斯特酒店(百色火车站店), 百色润福宾馆福州街分店, 百色恒悦主题宾馆, 百色和义精品酒店, 百色金瑞宾馆, 百色华风商务酒店"	"60, 60, 183, 50, 60, 69, 58, 67"
龙须河周边酒店	百色	"百色景菲曼商务宾馆, 百色朗东商务酒店, 雅斯特酒店(百色火车站店), 百色润福宾馆福州街分店, 百色维嘉宾馆, 百色维嘉商务宾馆, 百色恒悦主题宾馆, 百色和义精品酒店"	"60, 60, 183, 50, 68, 66, 60, 69"
三牙山周边酒店	百色	"百色景菲曼商务宾馆, 百色朗东商务酒店, 雅斯特酒店(百色火车站店), 百色润福宾馆福州街分店, 百色维嘉宾馆, 百色维嘉商务宾馆, 百色恒悦主题宾馆, 百色和义精品酒店"	"60, 60, 183, 50, 68, 66, 60, 69"
百魔洞周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
赐福湖长寿岛周边酒店	河池	"巴马民族宾馆, 巴马恒利商务宾馆, 巴马品瑶酒店, 巴马寿乡国际大酒店, 巴马寿乡情快捷酒店, 巴马西海梦便捷酒店, 柏曼酒店(巴马中心文化广场店), 巴马宜家便捷酒店"	"72, 65, 138, 159, 100, 80, 109, 159"
水波天窗（百鸟岩）周边酒店	河池	"巴马三生三舍主题客栈, 巴马精通·坡纳度假村, 巴马甲篆人家公寓, 巴马百鸟庄酒店, 巴马百福巢养生公寓, 河池巴马寿荣宾馆, 巴马圣泉养生宾馆, 巴马松年堂养生公寓"	"118, 69, 106, 88, 108, 128, 166, 78"
长寿水晶宫周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
三门海天窗群周边酒店	河池	"凤山金年华主题酒店, 凤山帝雅斯精品酒店, 凤山凤栖宾馆, 凤山金洲大酒店, 凤山恒升大酒店, 凤山西城宾馆, 凤山锦江之星宾馆, 凤山华泰宾馆"	"118, 100, 108, 159, 156, 60, 116, 132"
梦巴马大型实景演出周边酒店	河池	"巴马活泉木楼山庄, 巴马百岁源大酒店, 巴马春城旅馆, 巴马大酒店, 巴马圣地大酒店, 巴马新花园宾馆, 巴马安远大酒店, 巴马假日168酒店"	"202, 97, 60, 105, 58, 83, 89, 68"
长寿村周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
小三峡周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
金浪湾周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
凤山三门海周边酒店	河池	"凤山三门海寿源假日公寓, 凤山环巢养生度假酒店, 河池永寿宫商务酒店"	"88, 168, 98"
南丹温泉周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
河池天生桥周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
仙女岩周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
古城峒周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
壮古佬周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
盘阳河周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
德胜周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
百鸟岩周边酒店	河池	"巴马三生三舍主题客栈, 巴马精通·坡纳度假村, 巴马甲篆人家公寓, 巴马百鸟庄酒店, 巴马百福巢养生公寓, 河池巴马寿荣宾馆, 巴马圣泉养生宾馆, 巴马松年堂养生公寓"	"118, 69, 106, 88, 108, 128, 166, 78"
万寿谷周边酒店	河池	"凤山三门海寿源假日公寓, 凤山环巢养生度假酒店, 河池永寿宫商务酒店"	"88, 168, 98"
龙滩水电站周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
红水河周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
白裤瑶周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
凤山世界地质公园地质周边酒店	河池	"凤山金年华主题酒店, 凤山帝雅斯精品酒店, 凤山凤栖宾馆, 凤山金洲大酒店, 凤山恒升大酒店, 凤山西城宾馆, 凤山锦江之星宾馆, 凤山华泰宾馆"	"118, 100, 108, 159, 156, 60, 116, 132"
铜鼓博物馆周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
流河寨周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
鸳鸯洞周边酒店	河池	"凤山金年华主题酒店, 凤山帝雅斯精品酒店, 凤山凤栖宾馆, 凤山金洲大酒店, 凤山恒升大酒店, 凤山西城宾馆, 凤山锦江之星宾馆, 凤山华泰宾馆"	"118, 100, 108, 159, 156, 60, 116, 132"
白龙公园周边酒店	河池	"河池城市伊人酒店, 香源宾馆(河池火车站店), 河池东方民宿, 河池天立商务宾馆, 河池爵斯汀酒店, 精途酒店(河池宜州市政中心广场店), 河池金玖隆大酒店, 河池金沙假日酒店"	"68, 36, 79, 108, 139, 149, 72, 68"
将军之乡周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
长寿宫周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
南山周边酒店	河池	"河池城市伊人酒店, 香源宾馆(河池火车站店), 河池东方民宿, 河池天立商务宾馆, 河池爵斯汀酒店, 精途酒店(河池宜州市政中心广场店), 河池金玖隆大酒店, 河池金沙假日酒店"	"68, 36, 79, 108, 139, 149, 72, 68"
恩村感恩洞周边酒店	河池	"南丹雅居苑客栈, 南丹歌娅思谷养生度假酒店"	"88, 345"
长寿博物馆周边酒店	河池	"巴马百岁源大酒店, 巴马春城旅馆, 巴马大酒店, 巴马圣地大酒店, 巴马新花园宾馆, 巴马安远大酒店, 巴马假日168酒店, 巴马运达大酒店"	"97, 60, 105, 58, 83, 89, 68, 89"
姆洛甲女神峡周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
江平田园周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
隘洞周边酒店	河池	"东兰舒美精品酒店, 东兰运达大酒店, 东兰东昇国际大酒店, 东兰曲美便捷酒店, 东兰铭源大酒店, 东兰运达国际大酒店, 东兰东皇国际大酒店, 城市便捷酒店(东兰店)"	"138, 120, 243, 68, 68, 80, 78, 170"
三门岩周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
罗富五道河周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
八穿河周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
九龙山周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
福源洞周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
列宁岩周边酒店	河池	河池巴马月亮河长寿村养生度假酒店	318
穿龙岩周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
临江河周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
子华公园周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
北海周边酒店	北海	"北海莫菲尔国际精品酒店, 北海银滩滨海湾海景公寓, 北海星期8快捷宾馆, 北海海城区临海听风客栈, 北海海轩缘宾馆, 北海八八海湾宾馆, 北海银滩而而便捷酒店, 北海采贝酒店"	"60, 188, 40, 88, 499, 70, 50, 118"
银滩周边酒店	北海	"北海古厘岛度假酒店, 北海银滩明都精品酒店, 北海隆盛假日休闲旅馆, 北海银滩南宁商务酒店, 北海银滩之家自助公寓, 李师傅自助公寓(北海银滩店), 北海潇湘宾馆, 北海赵阿姨自助公寓"	"340, 105, 67, 88, 96, 89, 138, 38"
涠洲岛周边酒店	北海	"涠洲岛看风景海边客栈, 北海涠洲岛半山伴海, 涠洲岛蕉叶壹居OneHomeHotel, 涠洲岛栖墅民宿, 涠洲岛友一家客栈, 北海涠洲岛安格瑞拉花园客栈, 涠洲岛四叶草海景客栈, 北海涠洲岛金屏海景客栈"	"59, 180, 188, 117, 158, 228, 260, 211"
冠头岭周边酒店	北海	"北海欢乐e家人公寓酒店, 北海冠岭驿站, 北海冠岭山庄, 北海途乐精品度假酒店, 北海冠山海高尔夫海景度假公寓, 北海碧海云天酒店, 冠岭城堡酒店(北海冠头岭店), 北海爱登堡酒店"	"988, 128, 455, 179, 148, 128, 268, 76"
南国星岛湖周边酒店	北海	"北海莫菲尔国际精品酒店, 北海银滩滨海湾海景公寓, 北海星期8快捷宾馆, 北海海城区临海听风客栈, 北海海轩缘宾馆, 北海八八海湾宾馆, 北海银滩而而便捷酒店, 北海采贝酒店"	"60, 188, 40, 88, 499, 70, 50, 118"
海底世界周边酒店	北海	"北海鑫雅宾馆, 北海天赐宾馆, 北海精灵墅客栈, 北海棕榈泉度假酒店, 北海美玲温馨度假家庭公寓, 北海欢乐e家人公寓酒店, 北海咱家宾馆, 北海Sunshine·海青年旅舍"	"58, 64, 158, 159, 94, 988, 120, 22"
海洋之窗周边酒店	北海	"北海古厘岛度假酒店, 北海银滩明都精品酒店, 北海隆盛假日休闲旅馆, 北海银滩南宁商务酒店, 北海银滩之家自助公寓, 李师傅自助公寓(北海银滩店), 北海潇湘宾馆, 北海赵阿姨自助公寓"	"340, 105, 67, 88, 96, 89, 138, 38"
北部湾广场周边酒店	北海	"北海海怡酒店, 北海海景7号度假公寓, 北海胜境度假宾馆, 北海豪泰酒店, 北海品尚主题商务酒店, 北海名珠宫酒店, 凯昇快捷酒店(北海银滩万达店), 北海假日自助新干线旅馆侨港店"	"75, 78, 67, 68, 70, 138, 128, 138"
广西海上豪华型观光游艇周边酒店	北海	"北海鑫雅宾馆, 北海天赐宾馆, 北海精灵墅客栈, 北海棕榈泉度假酒店, 北海欢乐e家人公寓酒店, 北海咱家宾馆, 北海彼岸之海假日别墅酒店, 北海居之家别墅宾馆"	"58, 64, 158, 159, 988, 120, 99, 56"
外沙岛周边酒店	北海	"北海鑫雅宾馆, 北海天赐宾馆, 北海精灵墅客栈, 北海棕榈泉度假酒店, 北海美玲温馨度假家庭公寓, 北海欢乐e家人公寓酒店, 北海咱家宾馆, 北海Sunshine·海青年旅舍"	"58, 64, 158, 159, 94, 988, 120, 22"
北海金海湾红树林周边酒店	北海	"北京攀西宾馆, 北京红居宾馆, 欣燕都连锁酒店(北京天坛东门店), 北京顺安康宾馆, 汉庭酒店(北京前门大街店), 北京云天酒店, 泉谷酒店(北京天坛店), 99优选酒店(北京天桥永安路店)"	"368, 118, 178, 120, 195, 448, 292, 139"
星岛湖旅游区周边酒店	北海	"北海鑫雅宾馆, 北海天赐宾馆, 北海精灵墅客栈, 北海棕榈泉度假酒店, 北海美玲温馨度假家庭公寓, 北海欢乐e家人公寓酒店, 北海咱家宾馆, 北海Sunshine·海青年旅舍"	"58, 64, 158, 159, 94, 988, 120, 22"
涠洲岛潜水周边酒店	北海	"涠洲岛看风景海边客栈, 北海涠洲岛半山伴海, 涠洲岛蕉叶壹居OneHomeHotel, 涠洲岛栖墅民宿, 涠洲岛友一家客栈, 北海涠洲岛安格瑞拉花园客栈, 涠洲岛四叶草海景客栈, 北海涠洲岛金屏海景客栈"	"59, 180, 188, 117, 158, 228, 260, 211"
大江埠越南边关风情村周边酒店	北海	"北海鑫雅宾馆, 北海天赐宾馆, 北海精灵墅客栈, 北海棕榈泉度假酒店, 北海美玲温馨度假家庭公寓, 北海欢乐e家人公寓酒店, 北海咱家宾馆, 北海Sunshine·海青年旅舍"	"58, 64, 158, 159, 94, 988, 120, 22"
奥德邮轮环岛游周边酒店	北海	"北海鑫雅宾馆, 北海天赐宾馆, 北海精灵墅客栈, 北海棕榈泉度假酒店, 北海美玲温馨度假家庭公寓, 北海欢乐e家人公寓酒店, 北海咱家宾馆, 北海Sunshine·海青年旅舍"	"58, 64, 158, 159, 94, 988, 120, 22"
沙画表演馆周边酒店	北海	"北海古厘岛度假酒店, 北海银滩明都精品酒店, 北海隆盛假日休闲旅馆, 北海银滩南宁商务酒店, 北海银滩之家自助公寓, 李师傅自助公寓(北海银滩店), 北海潇湘宾馆, 北海赵阿姨自助公寓"	"340, 105, 67, 88, 96, 89, 138, 38"
北海老街周边酒店	北海	"北海莫菲尔国际精品酒店, 北海银滩滨海湾海景公寓, 北海星期8快捷宾馆, 北海海城区临海听风客栈, 北海海轩缘宾馆, 北海八八海湾宾馆, 北海银滩而而便捷酒店, 北海采贝酒店"	"60, 188, 40, 88, 499, 70, 50, 118"
水族馆周边酒店	北海	"北海鑫雅宾馆, 北海天赐宾馆, 北海精灵墅客栈, 北海棕榈泉度假酒店, 北海美玲温馨度假家庭公寓, 北海欢乐e家人公寓酒店, 北海咱家宾馆, 北海Sunshine·海青年旅舍"	"58, 64, 158, 159, 94, 988, 120, 22"
北海老城周边酒店	北海	"北海棕榈泉度假酒店, 北海美玲温馨度假家庭公寓, 北海欢乐e家人公寓酒店, 北海咱家宾馆, 北海Sunshine·海青年旅舍, 北海彼岸之海假日别墅酒店, 北海居之家别墅宾馆, 北海万俪别墅度假酒店"	"159, 94, 988, 120, 22, 99, 56, 58"
南珠宫周边酒店	北海	"北海雅兰别墅酒店, 北海臻墅园深海度假宾馆, 北海驿旅阳光酒店, 北海壹家别墅度假酒店, 北海80别墅家庭旅馆, 北海熙园多肉主题客栈, 北海22度酒店, 北海华林新苑酒店"	"79, 286, 178, 74, 60, 228, 125, 59"
海滩公园周边酒店	北海	"北海古厘岛度假酒店, 北海银滩明都精品酒店, 北海隆盛假日休闲旅馆, 北海银滩南宁商务酒店, 北海银滩之家自助公寓, 李师傅自助公寓(北海银滩店), 北海潇湘宾馆, 北海赵阿姨自助公寓"	"340, 105, 67, 88, 96, 89, 138, 38"
长青公园周边酒店	北海	"北海万泉城55号会所, 北海海乐宾馆, 北海贝拉利亚别墅酒店, 北海馨谊宾馆, 北海麒麟雅居宾馆, 北海海岸酒店, 维也纳酒店(北海银滩店), 北海暖居别墅度假酒店"	"368, 61, 356, 58, 77, 68, 78, 63"
北海农业生态观光园周边酒店	北海	"北海莫菲尔国际精品酒店, 北海银滩滨海湾海景公寓, 北海星期8快捷宾馆, 北海海城区临海听风客栈, 北海海轩缘宾馆, 北海八八海湾宾馆, 北海银滩而而便捷酒店, 北海采贝酒店"	"60, 188, 40, 88, 499, 70, 50, 118"
